image_id,model,original_path,upscaled_path,ssim,ms_ssim,psnr,lpips,sharpness,sharpness_diff_pct,contrast,contrast_diff_pct,entropy,noise,edge_density,edge_diff_pct,artifact_block,artifact_ringing,artifact_total,delta_e,high_freq_ratio,texture_complexity,local_quality_mean,local_quality_std,local_quality_min,histogram_corr,lab_L_mean,total_score
00000013_019,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_019.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_019.png,0.9837,0.9955,42.86,0.1082,1.83,158.1,30.91,-0.6,6.724,6.22,0.05,-10.6,602.55,27.04,629.5899999999999,1.21,0.5923948493217154,2.984261065721512,0.9754,0.0108,0.9206,0.993,119.2456693649292,47.1
00000013_020,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_020.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_020.png,0.9863,0.9946,42.31,0.1299,0.67,8.7,36.6,1.3,6.818,2.6,0.09,327.3,239.86,32.87,272.73,0.88,0.4654571545541196,2.851198143325746,0.9764,0.0099,0.9078,0.9662,115.70952415466309,49.1
00000013_020,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_020.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_020.png,0.9514,0.9793,37.99,0.2612,1.18,90.5,36.76,1.7,6.838,2.11,0.14,599.5,171.39,41.03,212.42,1.16,0.5148324577131939,2.699342854321003,0.9334,0.0779,0.3103,0.9555,114.30414009094238,49.2
00000013_020,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_020.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_020.png,0.9846,0.9957,43.2,0.1049,1.57,153.1,35.9,-0.6,6.808,5.88,0.02,1.9,563.54,33.98,597.52,1.16,0.5765456464553995,2.8790169255807996,0.9776,0.0104,0.9171,0.9941,114.07366943359375,47.9
00000013_021,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_021.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_021.png,0.9764,0.9947,42.96,0.1357,0.8,16.0,35.4,1.0,6.689,2.53,0.08,59.0,244.38,30.29,274.67,0.87,0.4927605943970984,2.773968237452209,0.9658,0.0618,0.4702,0.9295,117.29246997833252,48.6
00000013_021,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_021.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_021.png,0.9446,0.9794,39.66,0.2687,1.15,66.7,35.13,0.2,6.66,1.99,0.11,126.8,171.97,32.77,204.74,1.1,0.5347450083463536,2.5948859844356775,0.9275,0.0846,0.3487,0.9037,116.00321006774902,48.5
00000013_021,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_021.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_021.png,0.9811,0.9954,42.91,0.1126,1.73,150.1,34.72,-1.0,6.719,6.1,0.04,-26.2,594.3,31.19,625.49,1.21,0.5922604791784023,2.817640006542206,0.974,0.0106,0.9052,0.948,115.61253070831299,47.4
00000013_022,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_022.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_022.png,0.9454,0.9931,40.2,0.1756,2.62,27.2,67.6,0.7,7.614,3.17,0.38,19.5,376.24,56.72,432.96000000000004,0.93,0.46328684679593873,5.4256500117480755,0.9538,0.0572,0.5228,0.2991,106.729323387146,58.3
00000013_022,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_022.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_022.png,0.9083,0.9855,37.4,0.263,3.64,76.5,67.98,1.3,7.567,3.15,0.49,51.2,364.96,50.72,415.67999999999995,1.2,0.5009725163429796,5.4779124073684216,0.9195,0.0934,0.2474,0.5726,105.97280311584473,58.5
00000013_022,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_022.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_022.png,0.9653,0.9957,41.53,0.0733,3.62,75.2,66.84,-0.4,7.695,7.58,0.28,-14.0,785.68,53.57,839.25,1.2,0.5267496917361202,5.42402702383697,0.9672,0.0295,0.7783,0.7094,105.33615016937256,56.9
00000013_023,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_023.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_023.png,0.9815,0.9954,40.91,0.1253,5.7,14.4,46.81,0.4,7.37,2.91,0.61,-2.1,301.53,58.29,359.82,0.82,0.5751073351080138,3.8522370904684067,0.9785,0.0324,0.6238,0.9222,123.27028846740723,53.0
00000013_023,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_023.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_023.png,0.9619,0.9859,38.58,0.24,6.49,30.4,47.05,0.9,7.369,2.45,0.75,20.9,244.02,56.56,300.58000000000004,1.03,0.5808549975197009,3.789850138127804,0.9554,0.0506,0.4324,0.892,122.33304595947266,53.2
00000013_023,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_023.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_023.png,0.9804,0.9958,40.47,0.1058,4.56,-8.4,46.48,-0.3,7.371,5.58,0.5,-19.4,567.41,53.35,620.76,1.24,0.5741983606283783,3.842466864734888,0.9741,0.0216,0.8009,0.9528,121.78869438171387,52.0
00000013_024,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_024.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_024.png,0.9818,0.9953,42.56,0.1386,3.15,23.6,52.78,0.3,7.575,2.82,0.27,6.8,277.4,55.21,332.60999999999996,0.78,0.5339243893312334,3.913201969116926,0.977,0.0241,0.7173,0.8692,133.27090167999268,54.2
00000013_024,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_024.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_024.png,0.9604,0.9868,40.01,0.2461,3.18,24.7,53.15,1.0,7.556,2.37,0.32,25.7,226.13,49.53,275.65999999999997,0.98,0.5318550903456157,3.8587444787845016,0.9532,0.0396,0.6191,0.8004,132.43954753875732,54.4
00000013_024,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_024.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_024.png,0.9752,0.9956,40.81,0.1117,3.05,19.8,52.55,-0.1,7.549,6.22,0.24,-6.0,607.69,52.39,660.08,1.26,0.564742364185764,3.912494732066989,0.9697,0.02,0.8273,0.7884,131.79720211029053,53.0
00000013_025,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_025.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_025.png,0.9272,0.993,39.49,0.1652,2.9,44.8,68.17,1.0,7.486,3.18,0.45,32.8,372.36,53.56,425.92,0.94,0.48082934054353893,5.172623489052057,0.9325,0.113,0.4253,0.0929,100.79287624359131,57.8
00000013_025,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_025.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_025.png,0.8774,0.9853,36.85,0.2507,4.0,99.7,68.57,1.6,7.443,3.16,0.53,58.0,363.96,48.7,412.65999999999997,1.24,0.5185999222098739,5.206526219844818,0.8834,0.1804,0.153,0.1914,99.96588516235352,58.0
00000013_025,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_025.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_025.png,0.9697,0.9958,41.71,0.07,3.67,83.3,67.23,-0.4,7.6,7.43,0.3,-12.2,767.35,51.06,818.4100000000001,1.16,0.5341827757585036,5.177396032959223,0.9716,0.0202,0.855,0.9618,99.59108543395996,56.5
00000013_026,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_026.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_026.png,0.9663,0.9954,41.45,0.1052,6.17,15.2,51.55,0.8,7.287,3.1,0.66,1.7,324.63,53.91,378.53999999999996,0.82,0.5420848192539955,4.080358799546957,0.9657,0.0709,0.541,0.6385,120.62527370452881,53.8
00000013_026,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_026.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_026.png,0.9368,0.9852,38.48,0.2231,7.06,31.9,51.8,1.3,7.238,2.73,0.82,27.3,277.18,50.39,327.57,1.05,0.5538306886148585,4.047400318086147,0.9304,0.1129,0.2318,0.4938,119.67646217346191,54.0
00000013_026,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_026.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_026.png,0.9694,0.9952,39.95,0.1064,5.26,-1.7,50.76,-0.7,7.271,5.61,0.56,-12.9,572.54,52.81,625.3499999999999,1.2,0.5514395656893437,4.074710877612233,0.9668,0.0279,0.8526,0.6903,119.30629825592041,52.8
00000013_027,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_027.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_027.png,0.9775,0.9955,38.57,0.1101,6.06,66.2,48.16,0.9,7.326,3.08,0.7,23.5,315.25,53.76,369.01,0.83,0.5981751457567134,3.598544653505087,0.972,0.0543,0.5667,0.8736,124.32875347137451,52.8
00000013_027,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_027.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_027.png,0.9474,0.9856,36.4,0.228,7.31,100.4,48.59,1.8,7.305,2.7,0.85,49.0,267.72,50.73,318.45000000000005,1.09,0.6114495211525272,3.5528787039220333,0.939,0.1044,0.2527,0.7916,123.36814022064209,53.0
00000013_027,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_027.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_027.png,0.9766,0.9957,40.73,0.1022,4.31,18.1,47.66,-0.1,7.332,5.46,0.53,-6.9,550.15,49.3,599.4499999999999,1.21,0.5654424087236514,3.60248314216733,0.9718,0.0241,0.85,0.9489,123.01821327209473,51.8
00000013_028,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_028.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_028.png,0.9703,0.9954,40.89,0.1157,6.52,23.7,52.31,0.8,7.449,3.29,0.75,10.4,332.33,59.59,391.91999999999996,0.82,0.5229286699388498,4.074204554781318,0.9661,0.0739,0.463,0.6468,121.17284679412842,54.2
00000013_028,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_028.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_028.png,0.9403,0.9862,37.92,0.2191,7.57,43.5,52.71,1.5,7.397,2.97,0.9,32.8,293.18,54.83,348.01,1.08,0.5427327580672616,4.040242927148938,0.9331,0.1064,0.326,0.5274,120.30044841766357,54.4
00000013_028,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_028.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_028.png,0.972,0.9953,40.09,0.1061,5.61,6.5,51.66,-0.5,7.429,6.17,0.65,-4.3,621.59,55.38,676.97,1.24,0.5335574657827773,4.067988563328981,0.9674,0.0288,0.7016,0.655,119.8958158493042,53.0
00000013_029,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_029.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_029.png,0.9675,0.9958,42.4,0.115,3.02,4.8,48.88,1.0,7.277,2.27,0.35,0.0,247.77,48.99,296.76,0.77,0.5221487635115664,3.3105412451550364,0.9707,0.0553,0.5985,0.7125,118.80872058868408,52.5
00000013_029,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_029.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_029.png,0.9388,0.9858,39.68,0.231,3.42,18.9,49.17,1.6,7.238,1.82,0.43,24.8,195.48,45.58,241.06,1.04,0.5307038954365717,3.2129774428904057,0.9418,0.0879,0.443,0.6409,117.74313449859619,52.5
00000013_029,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_029.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_029.png,0.9777,0.9959,42.0,0.1014,2.9,1.0,48.25,-0.3,7.285,4.79,0.3,-14.7,497.56,49.15,546.71,1.16,0.5509934254485609,3.312800698913634,0.973,0.0221,0.8247,0.8862,117.51710319519043,51.5
00000013_030,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_030.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_030.png,0.9646,0.9959,42.23,0.1014,4.86,4.4,52.02,1.1,7.235,2.43,0.47,-16.3,263.4,53.0,316.4,0.79,0.5389275072857174,3.5207846760749817,0.9595,0.0964,0.448,0.5303,119.56419658660889,53.1
00000013_030,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_030.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_030.png,0.9348,0.9869,39.65,0.208,5.33,14.7,52.21,1.4,7.178,2.0,0.57,1.6,212.54,48.34,260.88,1.01,0.5419057309534224,3.456488801166415,0.9274,0.1296,0.3086,0.4234,118.62009716033936,53.2
00000013_030,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_030.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_030.png,0.9779,0.9956,40.35,0.0992,4.41,-5.2,51.21,-0.5,7.212,5.09,0.45,-19.8,522.48,47.95,570.4300000000001,1.17,0.5670023353487994,3.541805148124695,0.9706,0.0313,0.6988,0.7149,118.32947731018066,52.1
00000013_031,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_031.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_031.png,0.9869,0.9961,42.46,0.1063,6.0,3.2,57.23,0.2,7.292,2.93,0.83,-4.2,321.22,66.13,387.35,0.75,0.4811158967185236,4.602050855755806,0.9823,0.0076,0.9481,0.9886,125.10421943664551,55.4
00000013_031,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_031.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_031.png,0.9703,0.9865,38.94,0.231,6.48,11.6,57.46,0.6,7.262,2.59,0.94,7.7,273.89,60.52,334.40999999999997,0.96,0.4950897640974543,4.562791362404823,0.9619,0.0192,0.8672,0.998,124.47543239593506,55.6
00000013_031,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_031.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_031.png,0.9289,0.9943,38.42,0.1266,5.56,-4.3,56.59,-1.0,7.275,6.44,0.79,-9.4,661.53,58.97,720.5,1.33,0.5391460582226488,4.6282656490802765,0.9169,0.1169,0.4867,0.1848,123.98997974395752,54.1
00000013_032,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_032.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_032.png,0.9913,0.9958,41.31,0.0813,6.31,1.3,51.17,0.8,7.178,2.79,0.78,0.5,288.1,60.58,348.68,0.77,0.5229173952185024,3.6232452280819416,0.984,0.0103,0.8807,0.9684,160.88940525054932,53.1
00000013_032,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_032.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_032.png,0.9618,0.9833,37.51,0.206,6.91,11.0,52.14,2.7,7.232,2.31,0.88,13.2,227.76,58.49,286.25,1.0,0.5284817323901229,3.5806138906627893,0.9492,0.0609,0.4862,0.963,160.80972957611084,53.5
00000013_032,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_032.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_032.png,0.9751,0.9945,39.29,0.117,5.64,-9.5,50.69,-0.1,7.16,5.2,0.72,-6.4,519.53,50.2,569.73,1.14,0.5442951392249838,3.6755137983709574,0.9674,0.0307,0.7947,0.9986,160.1557731628418,52.2
00000013_033,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_033.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_033.png,0.9357,0.9928,37.65,0.1547,4.31,92.0,65.98,1.7,7.617,4.17,0.61,24.0,482.84,52.91,535.75,1.06,0.5380350911849952,5.5528415367007256,0.943,0.092,0.4287,0.1129,99.38593864440918,58.0
00000013_033,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_033.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_033.png,0.8718,0.983,34.51,0.2613,6.44,186.8,66.56,2.6,7.56,4.1,0.81,64.8,467.12,51.37,518.49,1.42,0.5754876437809102,5.5985815823078156,0.884,0.1751,0.0645,0.0886,98.77469158172607,58.2
00000013_033,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_033.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_033.png,0.9683,0.995,40.24,0.0864,4.64,106.7,64.74,-0.2,7.66,8.61,0.43,-11.8,893.97,48.09,942.0600000000001,1.25,0.5654106903784984,5.527646988630295,0.9672,0.0221,0.846,0.9951,98.49082851409912,56.3
00000013_034,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_034.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_034.png,0.9486,0.9923,39.08,0.1785,3.13,38.5,66.62,1.1,7.755,3.77,0.5,21.9,431.81,52.47,484.28,1.01,0.49763645200351037,5.354906357824802,0.9487,0.079,0.4618,0.3491,112.82569122314453,58.2
00000013_034,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_034.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_034.png,0.8999,0.9828,35.79,0.29,4.88,115.7,67.11,1.9,7.709,3.65,0.66,59.6,411.65,50.03,461.67999999999995,1.34,0.5425250402335366,5.394371515139937,0.9017,0.1506,0.074,0.3079,112.23382377624512,58.4
00000013_034,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_034.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_034.png,0.9673,0.9947,40.37,0.0915,4.58,102.7,65.88,0.0,7.798,8.91,0.34,-17.5,910.58,48.85,959.4300000000001,1.29,0.5665511790570336,5.3777592815458775,0.9664,0.0222,0.8482,0.9871,111.59121990203857,56.4
00000013_035,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_035.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_035.png,0.9458,0.993,38.45,0.1577,3.01,44.2,65.93,1.6,7.699,3.59,0.44,24.4,414.01,54.05,468.06,1.01,0.49355106070245147,5.41860518977046,0.9486,0.0706,0.6054,0.1738,106.08503341674805,58.1
00000013_035,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_035.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_035.png,0.8779,0.984,34.96,0.2621,4.27,104.1,66.71,2.8,7.583,3.49,0.62,74.4,397.88,51.22,449.1,1.4,0.5288221088347198,5.4666137136518955,0.8863,0.1696,0.2125,0.0759,105.2944393157959,58.2
00000013_035,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_035.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_035.png,0.9723,0.9954,41.15,0.0832,3.97,90.0,64.77,-0.2,7.725,7.95,0.3,-15.4,814.47,50.57,865.0400000000001,1.2,0.5490423680661551,5.407211501151323,0.971,0.0203,0.8515,0.9938,105.13864707946777,56.5
00000013_036,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_036.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_036.png,0.9421,0.9932,39.25,0.16,2.79,44.3,64.59,1.3,7.624,3.48,0.43,28.6,410.76,49.77,460.53,0.97,0.48546962584338565,5.349606592208147,0.9434,0.0964,0.376,0.2124,101.88155269622803,57.7
00000013_036,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_036.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_036.png,0.8845,0.9846,36.15,0.2616,4.11,112.1,65.1,2.0,7.562,3.41,0.6,76.7,396.46,47.62,444.08,1.32,0.5283512891586902,5.408153850585222,0.8883,0.1696,0.0815,0.1571,101.10457706451416,57.9
00000013_036,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_036.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_036.png,0.9726,0.9954,41.2,0.0809,3.86,99.3,63.62,-0.3,7.693,7.91,0.3,-11.7,822.75,46.66,869.41,1.21,0.5474191430106677,5.346427112817764,0.972,0.0207,0.8113,0.9868,100.73478698730469,56.2
00000013_037,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_037.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_037.png,0.9362,0.9932,39.48,0.1642,3.25,48.3,68.69,1.1,7.612,3.52,0.52,23.8,407.82,55.43,463.25,0.95,0.4887097868727102,5.396779160946608,0.9448,0.0973,0.3739,0.1706,106.92418098449707,58.4
00000013_037,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_037.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_037.png,0.8893,0.9852,36.5,0.2579,4.71,114.6,69.14,1.7,7.55,3.5,0.66,58.7,398.01,51.85,449.86,1.25,0.5327884988691184,5.4383764788508415,0.9016,0.1435,0.1229,0.28,106.23945426940918,58.5
00000013_037,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_037.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_037.png,0.9673,0.9954,41.17,0.0775,4.05,84.4,67.78,-0.3,7.701,7.95,0.37,-11.4,820.41,49.47,869.88,1.2,0.5440694324885571,5.390606867149472,0.9676,0.0259,0.8125,0.9094,105.72628402709961,56.9
00000013_038,model1,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_038.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylスタンダード\upscayl_png_upscayl-standard-4x_2x\00000013_038.png,0.9552,0.9929,39.97,0.185,3.41,34.9,65.65,0.5,7.745,3.52,0.54,16.5,406.92,54.23,461.15000000000003,0.92,0.48180704264066365,5.497807189822197,0.9528,0.0567,0.5718,0.5339,112.39635467529297,58.3
00000013_038,model2,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_038.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapylデジタルアート\upscayl_png_digital-art-4x_2x\00000013_038.png,0.9214,0.9845,36.88,0.2754,4.8,89.8,66.13,1.3,7.686,3.58,0.7,52.0,405.08,50.15,455.22999999999996,1.23,0.52215237114528,5.550965862348676,0.9157,0.0964,0.2913,0.7145,111.6589002609253,58.5
00000013_038,model3,D:\ダウンロード\CXR8\CXR8\images\images_001_01\1-100\00000013_038.png,D:\ダウンロード\CXR8\CXR8\images\images_001_01\済\upscapyl高忠実度\1-100\upscayl_png_high-fidelity-4x_2x\00000013_038.png,0.9661,0.9955,41.03,0.0796,4.26,68.6,65.17,-0.2,7.774,8.25,0.37,-19.0,850.4,50.65,901.05,1.25,0.536247711887228,5.4963518679142,0.9675,0.0261,0.7705,0.7249,110.88797092437744,56.7
